Q632067	citizenship_United States of America	datebirth_not post-90	occupation_television presenter	occupation_journalist	placebirth_Montvale	gender_female	dateofdeath_nodie	instanceof_human	
Q432600	citizenship_Russian Empire	datebirth_not post-90	occupation_lady-in-waiting	gender_female	dateofdeath_died	instanceof_human	placedeath_Saint Petersburg	
Q88738	citizenship_Germany	datebirth_not post-90	occupation_politician	placebirth_Rostock	gender_female	dateofdeath_nodie	instanceof_human	
Q448124	citizenship_Germany	datebirth_not post-90	placebirth_Dillenburg	gender_female	dateofdeath_died	instanceof_human	placedeath_Rotenburg an der Fulda	placeofinterment_Martinskirche	
Q202735	citizenship_United States of America	datebirth_not post-90	occupation_singer	occupation_film director	occupation_voice actor	occupation_songwriter	occupation_musician	occupation_film actor	occupation_actor	occupation_television actor	occupation_screenwriter	placebirth_Hot Springs	gender_male	dateofdeath_nodie	instanceof_human	
Q94358	citizenship_United States of America	datebirth_not post-90	occupation_presenter	occupation_television actor	occupation_screenwriter	occupation_actor	placebirth_Washington, D.C.	gender_female	dateofdeath_nodie	instanceof_human	
Q90385	citizenship_Germany	datebirth_not post-90	occupation_writer	occupation_historian	occupation_author	placebirth_Stuttgart	gender_male	dateofdeath_died	instanceof_human	placedeath_Berlin	
Q6114628	gender_male	dateofdeath_nodie	instanceof_human	
Q7095551	citizenship_United States of America	datebirth_not post-90	placebirth_Boyer	gender_female	dateofdeath_died	instanceof_human	placedeath_Greenville	
Q83396	citizenship_United States of America	datebirth_not post-90	occupation_diplomat	occupation_politician	occupation_feminist	occupation_writer	occupation_autobiographer	occupation_journalist	placebirth_New York City	gender_female	dateofdeath_died	instanceof_human	placedeath_New York City	religion_Episcopal Church	
Q1679945	citizenship_United Kingdom	datebirth_not post-90	occupation_aviator	placebirth_Glasgow	gender_male	dateofdeath_died	instanceof_human	placedeath_London	
Q746710	citizenship_ancient Egypt	datebirth_post-90	gender_male	dateofdeath_died	instanceof_human	
Q218823	citizenship_United States of America	datebirth_not post-90	occupation_university teacher	occupation_computer scientist	occupation_geneticist	occupation_artificial intelligence researcher	occupation_molecular biologist	placebirth_Montclair	gender_male	dateofdeath_died	instanceof_human	placedeath_New York City	
Q213374	citizenship_United Kingdom	datebirth_not post-90	occupation_trade unionist	occupation_Esperantist	occupation_politician	placebirth_Edinburgh	gender_male	dateofdeath_died	instanceof_human	placedeath_Dublin	
Q59860	datebirth_not post-90	gender_female	dateofdeath_died	instanceof_human	
Q925902	citizenship_United Kingdom	datebirth_not post-90	occupation_stage actor	occupation_film actor	occupation_comedian	occupation_actor	placebirth_Bramhall	gender_male	dateofdeath_died	instanceof_human	placedeath_Coventry	
Q235901	occupation_politician	gender_male	instanceof_king of Israel	placedeath_Ramoth-Gilead	placeofinterment_Samaria	
Q235903	citizenship_United Kingdom	datebirth_not post-90	occupation_painter	placebirth_London	gender_female	dateofdeath_died	instanceof_human	placedeath_London	placeofinterment_Brookwood Military Cemetery	
Q105720	citizenship_Germany	datebirth_not post-90	occupation_film producer	occupation_psychologist	placebirth_Munich	gender_male	dateofdeath_died	instanceof_human	placedeath_Starnberg	
Q235905	citizenship_New Zealand	datebirth_not post-90	occupation_television actor	occupation_film actor	occupation_actor	placebirth_New Plymouth	gender_female	dateofdeath_nodie	instanceof_human	
Q3289512	citizenship_Chile	datebirth_not post-90	occupation_model	occupation_psychologist	occupation_journalist	occupation_beauty pageant contestant	placebirth_Santiago	gender_female	dateofdeath_nodie	instanceof_human	
Q458513	citizenship_United Kingdom	datebirth_not post-90	occupation_stage actor	occupation_film actor	placebirth_Cheshire	gender_female	dateofdeath_died	instanceof_human	placedeath_Los Angeles	
Q72579	citizenship_Poland	citizenship_United States of America	datebirth_not post-90	datebirth_not post-90	occupation_film producer	placebirth_Warsaw	gender_male	dateofdeath_died	instanceof_human	placedeath_Los Angeles	placeofinterment_Forest Lawn Memorial Park	
Q93535	citizenship_United Kingdom	citizenship_Austria	datebirth_not post-90	occupation_writer	placebirth_Karlovy Vary	gender_female	dateofdeath_nodie	instanceof_human	religion_Catholic Church	
Q93872	citizenship_Austria	datebirth_not post-90	occupation_translator	occupation_writer	occupation_journalist	placebirth_Vienna	gender_female	dateofdeath_died	instanceof_human	placedeath_Vienna	
Q7932997	gender_female	dateofdeath_died	instanceof_human	
